"GENE.NAME","Ischemic","Ischemic_logFC","Idiopathic","Idiopathic_logFC"
"100526737",0,0,-1,-0.654664027974359
"100526767",0,0,1,0.740723982717949
"100526783",0,0,1,0.534954774538463
"100526794",1,0.740908276999999,1,0.979838719051281
"100526830",0,0,1,0.341379783974357
"100526831",0,0,1,0.341379783974357
"100526833",0,0,-1,-1.34895134725641
"100526835",0,0,1,0.980081222499996
"100526836",0,0,1,0.518588445282051
"100526842",0,0,1,0.509473611538459
"100527943",0,0,1,0.451644679410258
"100527949",0,0,1,0.241720167935895
"100527950",0,0,1,0.545716327615384
"100527963",0,0,0,0
"100528016",0,0,1,0.560786595
"100528017",0,0,-1,-1.44477676453846
"100528021",0,0,-1,-0.646903547307698
"100528022",-1,-0.423188907999998,-1,-0.548166905641025
"100529063",0,0,1,0.3988085120641
"100529067",1,0.644943392833334,1,0.463530107038461
"100529097",0,0,1,1.12202296398718
"100529145",0,0,-1,-0.386076492987182
"100529241",1,0.772900835666667,1,1.22818340671795
"100529257",0,0,1,0.71157529373077
"100529264",0,0,-1,-0.485570836115388
"100532726",0,0,0,0
"100532731",1,0.791455918833335,1,1.53665236957692
"100532736",0,0,0,0
"100532737",1,1.01612325366667,0,0
"100532742",0,0,0,0
"100532746",0,0,-1,-0.470234187923077
"100533107",0,0,-1,-0.672863267102566
"100533178",0,0,-1,-0.68205822673077
"100533464",0,0,-1,-0.394754540076924
"100533483",1,0.769830168333334,1,1.21525688194872
"100533955",0,0,1,0.31266254002564
"100533970",1,0.753838854833333,1,0.610405165551279
"100533990",-1,-0.753393708500002,-1,-1.05105578160256
"100534012",-1,-0.495379633833334,-1,-0.276192213064105
"100534612",0,0,0,0
"10054",1,0.701551602999999,1,1.11026395492307
"10055",0,0,1,0.476030815538462
"10057",0,0,0,0
"10059",0,0,1,0.694762379923076
"10060",0,0,0,0
"10061",0,0,0,0
"100616113",0,0,1,0.798344212089745
"100616237",0,0,0,0
"100616282",0,0,1,0.604212142346153
"100616358",0,0,0,0
"100616378",0,0,-1,-0.397772639525641
"100616387",0,0,1,0.458789300307693
"100616403",0,0,0,0
"100616408",0,0,1,0.458789300307693
"100616424",0,0,1,0.246068318551281
"100616459",0,0,1,0.78616054276923
"100616465",0,0,-1,-0.56155096225641
"100616497",0,0,-1,-0.309569341243591
"100616500",0,0,-1,-0.717758551346156
"10063",0,0,0,0
"100631383",0,0,0,0
"100652748",0,0,0,0
"100652777",0,0,-1,-0.256280260371795
"100652931",0,0,-1,-0.220933175076923
"100653057",0,0,0,0
"10068",0,0,-1,-0.434702617538462
"10075",0,0,-1,-0.392608542076926
"10076",0,0,-1,-0.489978356923078
"10079",0,0,0,0
"100820829",0,0,0,0
"10083",0,0,0,0
"10084",-1,-0.392757134666665,-1,-0.924363166333332
"100847052",1,0.471158560000002,0,0
"10086",0,0,-1,-0.430208130128205
"100861540",0,0,-1,-0.289814364371794
"100862671",0,0,-1,-0.370218925038464
"10087",1,0.409003751999998,1,0.253509826512819
"100874309",0,0,0,0
"10089",0,0,-1,-0.620295189346156
"1009",0,0,1,0.878114666333333
"10092",0,0,1,0.602521133294871
"10093",0,0,-1,-1.61344954105128
"10094",0,0,1,0.676030496615381
"10095",0,0,0,0
"10096",0,0,1,1.47165741421795
"10097",0,0,1,0.894807451474358
"10099",0,0,1,0.383077398602563
"100996485",-1,-0.391693039833336,-1,-0.299998004397437
"100996542",0,0,-1,-0.465297936500003
"100996668",1,0.977332123,1,1.2443139675641
"100996696",0,0,1,0.414443009294869
"100996724",0,0,0,0
"100996747",0,0,1,0.641768314115382
"100996761",0,0,0,0
"100996792",0,0,-1,-0.835454014064103
"100996809",0,0,1,0.948432522346152
"100996843",-1,-0.532523842666667,-1,-0.812345109615386
"100996919",0,0,-1,-0.552835890410257
"100996928",1,0.459714464999999,1,0.54740713802564
"101",0,0,-1,-0.793448511756411
"10101",0,0,-1,-0.458429048333333
"10102",1,0.525287574666669,1,0.61327985174359
"10103",0,0,-1,-0.408428798141027
"10105",0,0,0,0
"101059938",0,0,0,0
"101059953",0,0,0,0
"10106",0,0,1,0.56189394514103
"101060181",1,0.6018034665,1,0.321821829705129
"101060226",0,0,1,0.454192938807692
"101060233",-1,-0.546537945833333,-1,-0.829307758935899
"101060275",0,0,0,0
"101060321",0,0,0,0
"101060351",0,0,0,0
"101060363",0,0,1,0.332145841410256
"101060373",0,0,1,0.370183606858973
"101060376",0,0,0,0
"101060389",0,0,0,0
"101060399",0,0,1,0.606739190807692
"101060684",0,0,1,0.454192938807692
"101060817",0,0,1,0.988002003256408
"101060835",0,0,1,0.948432522346152
"10109",0,0,1,1.05172676864102
"10111",0,0,1,0.723117838589742
"10114",0,0,0,0
"10116",0,0,1,0.527896116564102
"1012",0,0,1,0.400165968910256
"10123",-1,-0.503646854,-1,-0.618163430435898
"10128",1,0.979148375166666,1,1.11225937885897
"10129",1,1.26205668683333,1,1.31766902565385
"1013",-1,-0.517018282833335,-1,-1.29834240533333
"10130",1,0.738078151166667,1,1.30380556565385
"10133",0,0,1,0.647188299500002
"10134",0,0,1,0.482519193884613
"10135",0,0,1,0.58183872326923
"10137",0,0,1,0.468323351076924
"10139",0,0,-1,-0.472785211833333
"1014",-1,-0.398795840666668,-1,-0.465681831846156
"10140",1,0.9243113985,1,1.60956173116667
"101410538",0,0,-1,-0.579661900371797
"10142",1,0.745938795833333,1,0.781198574423075
"10144",0,0,1,1.42159323887179
"10146",0,0,1,0.971952987807694
"10147",1,0.478934893333332,0,0
"10148",0,0,-1,-0.909502480705131
"10150",0,0,0,0
"10151",1,0.501184789666667,1,0.857415623461539
"10153",0,0,1,0.785462029807691
"10155",0,0,1,0.286690103692306
"10156",0,0,0,0
"10157",0,0,0,0
"10158",0,0,-1,-0.37144069048718
"10159",0,0,1,1.49455561520513
"1016",0,0,-1,-0.367346138205128
"10160",0,0,0,0
"10161",0,0,1,0.623195658833334
"10162",-1,-0.391522079499999,-1,-0.590575113089743
"10169",1,0.644943392833334,1,0.463530107038461
"1017",-1,-0.367858922499998,-1,-0.552401708884615
"10170",0,0,0,0
"10174",-1,-0.598436519833335,-1,-0.753112986653846
"10175",1,0.631133135500002,1,1.05496277655128
"101752399",0,0,0,0
"10179",0,0,1,0.663482442512819
"1018",0,0,-1,-0.386076492987182
"10180",0,0,1,0.524957470910257
"10181",1,0.543013082166667,1,0.632113089756411
"10186",0,0,1,0.592026356423075
"10188",-1,-0.507281956499999,-1,-0.778851803128205
"1019",0,0,1,0.387979127025639
"10190",1,0.702658924166664,1,1.2956520151923
"101926921",0,0,1,0.393544124307693
"101927051",0,0,-1,-0.78545533274359
"101927137",0,0,1,0.50239414314102
"101927181",0,0,-1,-0.486923222782051
"101927458",0,0,1,0.663389497192307
"101927550",0,0,-1,-0.700866475282052
"101927562",0,0,0,0
"101927673",0,0,0,0
"101927705",0,0,1,0.806795885192307
"101927733",1,0.633800781166666,1,0.858260372910257
"101928061",0,0,1,1.30127729338461
"101928104",0,0,-1,-0.514086911217949
"101928143",0,0,1,0.510063381935897
"101928189",1,0.971901848333332,1,0.784020704166664
"101928269",-1,-0.445023851166668,-1,-0.992193546564104
"101928278",0,0,-1,-0.481640776666667
"101928378",0,0,-1,-0.975559132820514
"101928589",0,0,1,0.657525957397434
"101928615",1,0.973281782833334,1,1.17848776455128
"101928623",0,0,1,0.573967190499998
"101928625",1,0.731070895333334,1,1.17617290341025
"101928634",0,0,1,0.31266254002564
"101928635",0,0,1,0.782142081615384
"101928676",0,0,1,0.675798998230769
"101928717",0,0,-1,-0.686584192525643
"101928718",0,0,-1,-0.670035650410261
"101928747",1,0.550626138833334,1,0.64762687001282
"101928789",0,0,0,0
"101928830",0,0,1,0.912118285679487
"101928916",0,0,1,1.00377143866666
"101929036",-1,-0.391537624833334,-1,-0.66635420491026
"101929047",-1,-0.501623518666666,-1,-0.597713233179489
"101929078",0,0,-1,-0.657443293153847
"101929087",1,0.475770799499998,1,0.841687808987176
"101929240",0,0,0,0
"101929356",1,0.848012878666669,1,1.55179173389744
"101929368",0,0,0,0
"101929479",0,0,-1,-0.310555391782054
"101929500",1,1.49721081716667,1,1.18642793596154
"101929597",-1,-0.396363472666667,-1,-0.470469208410258
"101929716",0,0,0,0
"101929726",0,0,-1,-0.287504561115387
"101929777",0,0,-1,-0.553459956179489
"101929780",0,0,1,0.454192938807692
"101929792",0,0,0,0
"101929829",-1,-0.481399189333333,-1,-0.555934119794873
"101929832",-1,-0.501623518666666,-1,-0.597713233179489
"101929842",-1,-0.618498586333334,-1,-0.687145665307695
"101929857",0,0,1,0.341379783974357
"101929876",0,0,1,0.641768314115382
"101929889",0,0,0,0
"101929910",0,0,-1,-1.13175075761539
"10193",0,0,1,0.249761760307691
"101930052",-1,-0.363822421166667,-1,-0.560491149012821
"101930075",0,0,-1,-0.628532747717951
"101930112",0,0,1,0.620730903256411
"101930150",1,0.597594269833333,1,0.695601510602562
"101930168",0,0,-1,-0.381388988525645
"101930278",0,0,1,0.794398336320512
"101930322",-1,-0.499352691500001,-1,-0.805836822192308
"101930324",0,0,1,0.78983516652564
"101930343",0,0,-1,-0.567061744794874
"101930388",0,0,1,0.510063381935897
"101930400",0,0,-1,-0.401596300897438
"101930404",1,1.29791379066667,1,1.53971913182051
"101930416",0,0,0,0
"101930531",0,0,1,0.794398336320512
"101930583",1,0.9040558265,1,0.53416614729487
"101930591",0,0,1,0.593265181012821
"10195",-1,-0.333943521833334,-1,-0.417047656294872
"10196",0,0,1,0.458312423153845
"10197",1,0.422016132333335,1,0.379758533102565
"10199",0,0,1,0.502613614564101
"102",0,0,1,1.14527875825641
"10202",0,0,-1,-0.690254958897437
"10203",0,0,0,0
"10207",0,0,-1,-0.57122426374359
"10211",0,0,-1,-0.225769781538463
"10212",0,0,0,0
"10213",0,0,1,0.759434239102561
"10214",-1,-0.429548414500002,-1,-0.70013314167949
"102157402",0,0,1,0.280618241269227
"10217",0,0,1,0.483671091205125
"10219",0,0,0,0
"1022",0,0,1,0.476262727384613
"10220",0,0,-1,-0.452393103294873
"10221",0,0,1,0.949693439538457
"10228",1,0.552553608166665,1,0.864975456756406
"10231",0,0,0,0
"10233",0,0,-1,-0.667406282256411
"10234",0,0,1,0.771200605551283
"10235",-1,-0.494613212333335,-1,-1.20192283220513
"10236",1,0.618816897333334,1,1.20496941838461
"10238",-1,-0.327525108833333,-1,-0.550280621064101
"10239",0,0,1,0.534954774538463
"1024",0,0,1,0.648675957
"10240",1,0.776951980166667,1,0.910126352961536
"10241",0,0,1,0.240467962974355
"102464831",0,0,-1,-0.544821310551284
"102465133",1,0.453291687999999,1,0.82271719758974
"102465435",0,0,1,0.261006058923074
"102465439",0,0,1,0.240142651602563
"102465453",0,0,0,0
"102465454",0,0,1,0.453862497397436
"102465472",0,0,-1,-0.621777953743591
"102465483",0,0,0,0
"102465501",0,0,-1,-0.587800022961541
"102465526",0,0,-1,-0.630510474564101
"102465532",0,0,1,0.416003928974355
"102465536",0,0,0,0
"102465667",0,0,0,0
"102465669",0,0,0,0
"102465801",0,0,0,0
"102465871",0,0,1,1.25490105352564
"102465879",-1,-0.497439863833335,-1,-0.715317726217951
"102465906",0,0,-1,-0.419358404384616
"102466194",0,0,-1,-0.734984451653848
"102466616",0,0,0,0
"102466719",0,0,-1,-0.431603765871797
"102466736",0,0,-1,-0.444561960230768
"102466747",0,0,0,0
"102466749",0,0,-1,-0.512287990179487
"102466755",0,0,-1,-0.374715633205128
"102466757",1,0.378948834333332,1,0.546322901948717
"102466889",0,0,1,1.25490105352564
"102466911",0,0,-1,-0.729542436500002
"10247",0,0,1,0.279049802320512
"10248",0,0,0,0
"1025",0,0,1,0.301827459935897
"10250",1,0.710912537333335,1,1.09868732758974
"10252",0,0,1,0.626302379397433
"10253",0,0,1,0.89988005678205
"10254",0,0,1,0.93857323174359
"10256",0,0,-1,-0.456624594910256
"1026",0,0,0,0
"10262",0,0,1,0.448117534628204
"10263",0,0,0,0
"10265",0,0,0,0
"10266",0,0,0,0
"10267",0,0,0,0
"10268",0,0,0,0
"10269",0,0,1,0.526388971653846
"1027",1,1.04779876283333,1,1.64436976398718
"10272",0,0,0,0
"102723407",0,0,-1,-0.343126116871795
"102723449",0,0,-1,-0.995396298358975
"102723547",0,0,-1,-0.69401608171795
"102723620",-1,-0.446045429333335,-1,-0.335343626717952
"102723859",0,0,0,0
"102724093",1,0.611086498833333,1,0.863071891628205
"102724200",1,0.3533169925,1,0.467141910448718
"102724364",0,0,1,0.727783856371794
"102724368",0,0,-1,-0.403712138512823
"102724562",-1,-0.363822421166667,-1,-0.560491149012821
"102724788",0,0,-1,-0.403294395538465
"102724862",0,0,0,0
"102724985",0,0,1,0.368848567653844
"102724993",0,0,0,0
"102725016",0,0,0,0
"102725072",0,0,-1,-0.411921628230768
"102725198",0,0,0,0
"102725263",0,0,-1,-0.279834657051284
"102725292",0,0,-1,-0.707612609948719
"102725315",0,0,-1,-0.411921628230768
"10274",1,0.549919103166665,1,0.908289740423074
"10276",0,0,1,0.966175681923075
"10277",0,0,0,0
"1028",0,0,1,0.755850239192309
"10280",0,0,-1,-0.458607039384615
"102800317",0,0,0,0
"10282",0,0,1,0.478147028397435
"10284",1,0.663108503666667,1,0.640965565333332
"10285",1,0.666455713499999,1,1.49751013770513
"10286",0,0,1,0.856861332833331
"10288",0,0,-1,-0.55999652419231
"10289",0,0,1,0.736955545769233
"1029",0,0,-1,-0.555724997858976
"10291",0,0,1,0.723703714564101
"10294",1,0.7926575115,1,0.837765118576923
"10296",0,0,1,0.675798998230769
"10297",0,0,-1,-0.668437875628205
"10298",0,0,-1,-0.371115994217949
"10299",1,0.837222811833334,1,1.6411438510641
"103",0,0,1,0.736306541615384
"1030",0,0,-1,-0.959381712807692
"10301",0,0,1,0.27553753575641
"10302",1,0.619243833666667,1,0.569715332256408
"1031",0,0,1,0.739875532653846
"10311",0,0,-1,-0.491309781256411
"10313",1,0.675725818,1,0.85767532258974
"10314",1,0.817627052000001,1,0.930324530128203
"10317",0,0,-1,-0.297340964115386
"10318",1,0.478596725333331,1,0.433191457205126
"10319",0,0,-1,-0.462862983564105
"1032",-1,-0.408355592166668,-1,-0.567740226423076
"10320",0,0,-1,-0.300755659564103
"10324",0,0,0,0
"10326",0,0,0,0
"10327",0,0,1,0.319122764256408
"10329",0,0,0,0
"10330",0,0,1,0.383963892589744
"10336",0,0,0,0
"10342",0,0,1,0.225754825833331
"10345",0,0,1,0.807942158653846
"10346",0,0,1,1.31265098278205
"10347",0,0,-1,-0.364341086166669
"10351",0,0,1,1.46461877148718
"1036",0,0,1,0.580652350871796
"10362",-1,-0.438063909000001,-1,-0.708279791923077
"10363",0,0,1,0.698831201551282
"10365",0,0,0,0
"10368",0,0,-1,-0.488082064474358
"10369",0,0,-1,-0.46123584801282
"10370",0,0,1,0.853433535141026
"10371",0,0,-1,-0.369538322756411
"10376",0,0,0,0
"10379",0,0,1,0.458030158423073
"10381",0,0,-1,-0.315194987602563
"10383",0,0,0,0
"10384",0,0,1,1.12197994602564
"1039",0,0,1,0.606739190807692
"103910",0,0,1,0.346854178487179
"10393",0,0,1,0.519243198653847
"10395",0,0,1,0.455804357846153
"10396",0,0,1,1.46053071674359
"10397",0,0,0,0
"10398",0,0,0,0
"10399",0,0,0,0
"104",0,0,0,0
"1040",0,0,-1,-0.328586860051284
"10402",0,0,1,1.02151241548718
"10404",0,0,1,1.00031981037179
"10407",-1,-0.514485325333333,-1,-0.477952289846154
"10409",0,0,0,0
"1041",0,0,0,0
"10410",-1,-0.720116305000003,0,0
"10412",1,0.625868521333333,1,0.656373625846152
"10413",0,0,1,0.339549990987178
"10418",0,0,1,0.470275544820508
"10419",0,0,1,0.488998850628205
"10421",0,0,-1,-0.366913112320512
"10422",0,0,1,0.285590261064101
"10423",1,0.683977346333332,1,0.849097420435898
"10424",0,0,1,1.04084561176923
"10425",1,1.31942105766667,1,1.26172429420513
"10426",1,0.589451892833332,1,1.01017698085897
"10427",1,0.741418449166665,1,1.46997204498718
"10428",1,0.482305027333333,1,0.659524471
"1043",0,0,0,0
"10430",0,0,0,0
"10432",0,0,1,0.625118124717947
"10434",0,0,1,1.22056293566666
"10436",0,0,1,0.703611922397434
"10437",0,0,0,0
"10438",0,0,1,1.01338983975641
"10439",-1,-0.366105923666669,-1,-0.419663934512824
"10440",-1,-0.366384111666666,1,0.745338311089743
"10443",1,1.1552401305,1,1.55837294952564
"10444",0,0,0,0
"10445",0,0,0,0
"10447",1,0.774318150666669,1,1.50562404997436
"10449",0,0,-1,-1.05283373501282
"1045",0,0,-1,-0.712803181923076
"10450",1,0.469145810666666,1,0.389488710256408
"10451",0,0,0,0
"10452",0,0,-1,-0.71581200773077
"10455",0,0,1,0.46956850779487
"10457",0,0,0,0
"10458",0,0,-1,-0.58055897196154
"1046",-1,-0.336163844333333,-1,-0.323558565538463
"10461",-1,-0.423705586333334,-1,-0.482277893000001
"10462",0,0,0,0
"10463",1,0.656762406333335,1,0.855029554641026
"10466",0,0,1,0.949107818897437
"10467",0,0,1,0.473929682666665
"1047",0,0,1,0.891803465358974
"10471",0,0,-1,-0.587800022961541
"10472",0,0,1,1.1621616769359
"10473",1,0.624186817000001,1,1.3754336350641
"10477",0,0,1,0.680321502371792
"10479",0,0,1,0.787850005038462
"10480",0,0,1,1.23072075184615
"10481",0,0,-1,-0.46552929320513
"10483",0,0,1,0.77231836825641
"10484",1,0.705608297333332,1,1.62515303182051
"10485",0,0,-1,-0.290153704551285
"10486",1,0.670655273833333,1,0.966297768756407
"10487",0,0,1,0.707692333371794
"10489",0,0,-1,-0.260371638923079
"10490",0,0,1,0.33863241798718
"10492",0,0,1,0.936943612089745
"10494",0,0,1,0.471697526076922
"10495",0,0,1,0.316697903576923
"10498",0,0,0,0
"10499",1,0.841677368499999,1,1.38915798419231
"1050",0,0,0,0
"10500",0,0,-1,-0.623594119615387
"10501",-1,-0.462105903500002,-1,-0.442930409602567
"10505",0,0,-1,-0.304061710717951
"1051",1,0.672528573666664,1,0.711177329743585
"10512",0,0,1,0.893557971012819
"10513",0,0,1,0.654558481038459
"10516",0,0,0,0
"10518",0,0,-1,-0.4924184079359
"1052",0,0,0,0
"10521",1,0.676764280333334,1,0.938212206564103
"10523",1,0.648534851666669,1,1.09961196625641
"10525",0,0,1,0.621053933782051
"10527",1,0.645801498833336,1,0.83063370925641
"10528",0,0,-1,-0.816996203102566
"10529",1,0.452630096666665,1,0.641920937179485
"1053",0,0,-1,-0.574138746679488
"10531",1,0.561775493666668,1,0.51900385051282
"10536",0,0,-1,-0.427135748641025
"10539",-1,-0.339345715333335,0,0
"10540",0,0,-1,-0.295943534307694
"10541",1,0.750320086333332,1,1.07845164310256
"10542",0,0,1,0.472439551141026
"10548",0,0,1,0.547432919602563
"10549",0,0,1,1.16328907570513
"10550",1,0.537414265499999,1,0.532947979833335
"10553",0,0,1,0.612909379756409
"10554",0,0,0,0
"10555",0,0,-1,-0.51688586521795
"10558",0,0,1,1.33778677314102
"10559",1,0.539422746999999,1,1.04859567453846
"10560",0,0,1,0.99274120083333
"10561",0,0,0,0
"10563",0,0,0,0
"10564",0,0,1,1.14013039638461
"10565",1,0.541989033166666,1,0.539929824935895
"10567",0,0,1,0.446963635910256
"1057",-1,-0.496460117833335,-1,-0.659735967089747
"10570",0,0,-1,-0.718586555320513
"10572",0,0,0,0
"10573",0,0,0,0
"10575",1,0.507506028666667,1,0.634654776512818
"10576",0,0,1,0.659784259448716
"10577",0,0,1,0.479571342205125
"10579",1,0.564941496333333,1,0.620519625358973
"1058",0,0,0,0
"10580",1,0.694496702333328,0,0
"10581",-1,-0.706219641000002,1,0.37971477252564
"10587",0,0,-1,-0.32349730025641
"10588",0,0,-1,-0.646903547307698
"10589",0,0,0,0
"10591",0,0,-1,-0.440517295794874
"10592",0,0,0,0
"10600",0,0,1,0.677481661564102
"10602",0,0,0,0
"10603",0,0,-1,-0.369621938807694
"10605",1,0.574538559333333,1,0.768788422948716
"10606",1,0.471252470333331,1,0.822767116192306
"10608",0,0,0,0
"10611",1,1.0345725305,1,1.40718739998718
"10612",-1,-0.710381720000002,-1,-0.782474633051283
"10613",0,0,1,0.610646192435897
"10615",0,0,-1,-0.310495377371797
"10616",0,0,1,0.318084415653845
"10617",1,0.541728775166666,1,0.817756740679486
"10618",1,0.811589838500001,1,1.05056805555128
"1062",0,0,0,0
"10625",1,1.01372012733333,1,1.26085186484615
"10626",0,0,0,0
"10627",0,0,1,0.442593991461537
"10628",1,1.47340146883333,1,0.842224742423076
"10629",0,0,-1,-0.492647546102567
"10630",-1,-0.596454497499999,-1,-0.478738095833333
"10631",0,0,1,1.58628527621795
"10632",0,0,1,0.817264479371794
"10634",-1,-0.413582876833334,0,0
"10636",-1,-0.397372989333334,-1,-0.581788773076925
"10637",0,0,-1,-0.47970045723077
"10638",0,0,1,0.993772942269228
"10641",0,0,-1,-0.572524337307692
"10644",0,0,1,0.459325697230768
"10645",0,0,1,0.315237098128204
"10651",0,0,1,0.527371134948718
"10652",0,0,0,0
"10654",0,0,-1,-0.217147823666668
"10657",0,0,1,0.865363243884614
