"GENE.NAME","Ischemic","Ischemic_logFC","Idiopathic","Idiopathic_logFC"
"10",0,0,0,0
"100",0,0,0,0
"1000",0,0,1,0.280161588518892
"10000",0,0,0,0
"10001",0,0,0,0
"100033416",0,0,0,0
"100033433",0,0,0,0
"100033444",0,0,0,0
"100033450",0,0,0,0
"100033802",0,0,0,0
"100033820",0,0,0,0
"100037417",0,0,0,0
"10005",0,0,0,0
"10006",0,0,0,0
"10007",1,0.235187525671301,1,0.163216148776162
"100093631",0,0,0,0
"10010",-1,-0.241636560587956,-1,-0.272632311611917
"100101267",-1,-0.247672035534713,-1,-0.235442201911336
"100113381",-1,-0.665761338780086,-1,-0.690644981280523
"100124516",-1,-0.189242374347208,-1,-0.185155840747093
"100126332",0,0,0,0
"100126351",0,0,0,0
"100126791",0,0,0,0
"100128553",0,0,0,0
"100129250",1,0.228783370944453,1,0.206193619726743
"100129271",0,0,0,0
"100129361",0,0,0,0
"100129482",0,0,0,0
"100129503",0,0,0,0
"100129518",-1,-0.280124928965273,-1,-0.25424863295058
"100129583",-1,-0.28718335702313,-1,-0.271542116125
"100130348",0,0,0,0
"100130872",1,0.244455949393528,0,0
"100131827",0,0,0,0
"100132247",0,0,0,0
"100132285",0,0,0,0
"100132406",1,0.239032228074084,1,0.242162367843024
"100132417",0,0,0,0
"100132832",1,0.161633829291675,1,0.163992050229648
"100132948",0,0,0,0
"100133121",0,0,0,0
"100133941",1,0.228807691236121,0,0
"100134444",0,0,0,0
"100134713",0,0,0,0
"100134938",0,0,0,0
"100137047",0,0,0,0
"100137049",0,0,0,0
"10014",0,0,0,0
"100142659",0,0,0,0
"10015",-1,-0.228874053645821,-1,-0.265555249178776
"100188893",0,0,0,0
"10019",0,0,0,0
"1002",1,0.144436429865752,0,0
"10020",0,0,0,0
"10023",1,0.144568278805566,0,0
"10024",0,0,0,0
"10025",0,0,0,0
"10026",1,0.272168091275472,1,0.344144352829945
"100271849",0,0,0,0
"100271927",0,0,0,0
"100272147",1,0.187648039087969,1,0.186095746206397
"100272216",0,0,0,0
"100287852",0,0,0,0
"100287932",-1,-0.308981728784717,-1,-0.3001292853532
"100288142",1,0.239032228074084,1,0.242162367843024
"100288289",0,0,0,0
"100288332",-1,-0.13616467677777,-1,-0.170104869966575
"100288687",0,0,0,0
"100288695",-1,-0.276339785148142,-1,-0.307719518308136
"100289097",0,0,0,0
"100289473",0,0,0,0
"100290481",0,0,0,0
"100291626",0,0,0,0
"100293534",0,0,0,0
"100294033",0,0,0,0
"1003",0,0,0,0
"100302138",0,0,-1,-0.27178676701599
"100302143",0,0,0,0
"100302196",0,0,0,0
"100302240",-1,-0.298434105719901,-1,-0.343444255074129
"100302254",0,0,0,0
"100302263",-1,-0.283637688814805,-1,-0.22068719523837
"100302285",-1,-0.389709938472212,-1,-0.347855663011627
"100302736",0,0,0,0
"100316904",0,0,0,0
"10038",1,0.144483022173628,1,0.131813721655521
"10039",0,0,0,0
"1004",1,0.193801957530104,1,0.180267756867734
"100419743",0,0,0,0
"10042",0,0,0,0
"100422832",0,0,0,0
"100422872",-1,-0.389709938472212,-1,-0.347855663011627
"100422885",-1,-0.389709938472212,-1,-0.347855663011627
"100422899",0,0,0,0
"100423031",0,0,0,0
"10046",0,0,0,0
"100462953",0,0,0,0
"10048",0,0,0,0
"10049",-1,-0.334359670030086,-1,-0.3480779562282
"100499177",0,0,0,0
"10050",0,0,0,0
"100500804",0,0,0,0
"100500810",-1,-0.56118549041203,0,0
"100500832",-1,-0.594362910363415,-1,-0.654724753960753
"100500840",-1,-0.326784221097218,-1,-0.288425570555233
"100500842",-1,-0.862862052743051,-1,-0.896348279960756
"100505385",-1,-0.285163826069438,0,0
"100505494",0,0,0,0
"100505585",0,0,0,0
"100506144",0,0,0,0
"100506248",-1,-0.389709938472212,-1,-0.347855663011627
"100506403",0,0,0,0
"100506558",1,1.11518918344445,1,1.22206788098837
"100506571",0,0,0,0
"100506718",1,0.452207391997694,1,0.352902153004359
"100506759",0,0,0,0
"100507113",0,0,0,0
"100507353",0,0,0,0
"100507399",0,0,0,0
"100507424",0,0,0,0
"100507436",0,0,-1,-0.14754953323401
"100507472",1,0.508265126868068,1,0.622671281614827
"100507577",0,0,1,0.176337878962207
"100507630",0,0,0,0
"100507855",0,0,1,0.336870179502903
"100509457",0,0,0,0
"100509620",0,0,0,0
"10051",0,0,0,0
"100510710",0,0,0,0
"100526664",0,0,0,0
"100526693",0,0,0,0
"100526737",0,0,0,0
"100526767",1,0.224082844685192,1,0.181084004877905
"100526773",0,0,0,0
"100526783",0,0,0,0
"100526794",0,0,0,0
"100526830",1,0.213501645699085,1,0.227532627624996
"100526831",1,0.213501645699085,1,0.227532627624996
"100526833",1,0.295111625513895,1,0.355615030055232
"100526835",1,0.519678487587973,1,0.715849339694769
"100526836",0,0,0,0
"100526842",-1,-0.189242374347208,-1,-0.185155840747093
"100527943",-1,-0.244849710884248,-1,-0.308956411572673
"100527949",0,0,0,0
"100527950",-1,-0.134401798893514,0,0
"100527963",0,0,0,0
"100528016",1,0.261104510229178,1,0.272919418068311
"100528017",0,0,-1,-0.327322992779067
"100528021",0,0,0,0
"100528022",-1,-0.260195150793968,-1,-0.263433362696219
"100528032",1,0.185935579752325,1,0.186501966780524
"100529063",0,0,0,0
"100529067",0,0,0,0
"100529097",0,0,0,0
"100529215",1,0.155536163694452,1,0.244170255180229
"100529239",1,0.229066390659728,1,0.245438454251458
"100529241",0,0,0,0
"100529257",0,0,0,0
"100529261",-1,-0.149202358467581,-1,-0.140059245084299
"100529264",0,0,0,0
"10053",0,0,0,0
"100532726",0,0,0,0
"100532731",0,0,0,0
"100532736",1,0.310725726384275,1,0.316614688415694
"100532737",0,0,0,0
"100532742",0,0,0,0
"100533107",0,0,0,0
"100533178",0,0,0,0
"100533181",0,0,0,0
"100533483",1,0.239580804388904,1,0.346718822709303
"100533955",-1,-0.693390792245363,-1,-0.686514591712204
"100533970",1,0.531814731009273,1,0.482787489023254
"100533990",0,0,0,0
"100534012",0,0,0,0
"100534612",1,0.149801196363434,0,0
"10054",0,0,0,0
"10055",0,0,0,0
"10057",0,0,0,0
"10058",0,0,0,0
"10059",0,0,0,0
"10060",0,0,0,0
"10061",-1,-0.403929961432864,-1,-0.398083763440407
"100616113",1,0.301612887756955,1,0.298728758132263
"100616237",0,0,0,0
"100616282",-1,-0.255860337226835,0,0
"100616358",-1,-0.273259484071752,-1,-0.282045257370638
"100616371",0,0,0,0
"100616378",0,0,0,0
"100616387",0,0,0,0
"100616403",0,0,1,0.29754596220058
"100616408",0,0,0,0
"100616459",-1,-0.433977120215266,-1,-0.422532851135177
"100616465",0,0,0,0
"100616500",0,0,0,0
"10062",0,0,0,0
"10063",0,0,0,0
"100631383",-1,-0.28718335702313,-1,-0.271542116125
"100652748",-1,-0.308981728784717,-1,-0.3001292853532
"100653057",0,0,1,0.237401020095937
"10069",1,0.148459488557873,0,0
"10075",0,0,0,0
"10077",1,0.15257703312269,1,0.15568718917006
"10079",0,0,0,0
"100820829",0,0,0,0
"10083",0,0,0,0
"10084",-1,-0.328031620861104,-1,-0.298411953988373
"100847052",-1,-0.198571010212954,0,0
"100847079",1,0.243044721546303,1,0.231498491953487
"10085",0,0,0,0
"10086",0,0,0,0
"100862671",0,0,0,0
"10087",0,0,0,0
"100874309",-1,-0.238429832733787,-1,-0.191128863664248
"1009",0,0,0,0
"10092",0,0,0,0
"10093",-1,-0.338819427180546,-1,-0.361525094124999
"10094",0,0,0,0
"10095",0,0,0,0
"10096",-1,-0.358846533874993,-1,-0.36715937665407
"10097",-1,-0.389145052923602,0,0
"10099",-1,-0.330500534937492,-1,-0.345088586251459
"100996492",0,0,0,0
"100996668",1,0.403920807039365,1,0.490441889158429
"100996696",0,0,0,0
"100996724",-1,-0.378497951467583,-1,-0.415572944997094
"100996747",-1,-0.313576968129615,0,0
"100996756",0,0,0,0
"100996761",-1,-0.378497951467583,-1,-0.415572944997094
"100996792",-1,-0.452767475046289,-1,-0.313931538104656
"100996809",0,0,1,0.400650758031976
"100996843",0,0,0,0
"100996919",0,0,0,0
"100996928",0,0,0,0
"101",0,0,0,0
"10101",0,0,0,0
"10102",0,0,0,0
"10105",-1,-0.416093726122673,0,0
"101059938",0,0,0,0
"101059953",0,0,0,0
"101060181",0,0,0,0
"101060226",0,0,0,0
"101060275",0,0,0,0
"101060321",0,0,0,0
"101060351",0,0,0,0
"101060363",-1,-0.195436378402768,-1,-0.25300541207849
"101060373",1,0.188161983863441,0,0
"101060376",0,0,0,0
"101060389",0,0,0,0
"101060521",-1,-0.245701442953695,-1,-0.226921854505812
"101060578",0,0,0,0
"101060581",0,0,0,0
"101060684",0,0,-1,-0.2923889808314
"101060817",0,0,0,0
"101060835",0,0,1,0.400650758031976
"10107",0,0,0,0
"10109",0,0,0,0
"10111",0,0,0,0
"10114",-1,-0.52808226904166,-1,-0.457732473151162
"10116",-1,-0.427697558057861,-1,-0.447770265361918
"1012",1,0.288788098370373,0,0
"10121",0,0,0,0
"10123",0,0,0,0
"10124",-1,-0.205885118101836,-1,-0.256756931517444
"10128",0,0,0,0
"10129",0,0,0,0
"1013",0,0,0,0
"10130",-1,-0.241379317652767,-1,-0.254757337937498
"10133",0,0,0,0
"10134",0,0,0,0
"10135",-1,-0.902889814652768,-1,-0.96343435660756
"10137",0,0,0,0
"10138",0,0,0,0
"10139",0,0,0,0
"10140",0,0,0,0
"101410538",0,0,0,0
"10142",0,0,0,0
"10144",1,0.620233952351853,1,0.723524058732561
"10146",0,0,0,0
"10147",-1,-0.163217414597208,-1,-0.165714334020352
"10148",0,0,0,0
"10150",-1,-0.790320464006935,-1,-0.781111168469477
"10151",0,0,0,0
"10152",0,0,0,0
"10153",-1,-0.227021690972213,0,0
"10154",0,0,0,0
"10155",-1,-0.223198702749988,0,0
"10156",0,0,0,0
"10157",-1,-0.537800760138881,-1,-0.523765669290699
"10159",0,0,0,0
"10160",0,0,0,0
"10161",0,0,0,0
"10162",-1,-0.265118556849531,-1,-0.276810792800873
"10163",0,0,0,0
"10166",0,0,0,0
"10169",0,0,0,0
"10170",0,0,0,0
"10174",0,0,0,0
"10175",0,0,0,0
"101752399",0,0,0,0
"10179",0,0,0,0
"10180",0,0,0,0
"10181",0,0,0,0
"10184",0,0,0,0
"10186",1,0.608224273495372,1,0.65588027215988
"10188",0,0,0,0
"10190",0,0,0,0
"101926921",1,0.417998086240751,1,0.404504138265984
"101927051",0,0,0,0
"101927057",0,0,0,0
"101927137",-1,-0.334626881655078,0,0
"101927144",0,0,0,0
"101927180",0,0,-1,-0.179635429183138
"101927266",0,0,0,0
"101927458",0,0,0,0
"101927562",0,0,0,0
"101927673",-1,-0.37123535048378,-1,-0.303032804309591
"101927705",0,0,0,0
"101927733",1,0.38976287118751,1,0.321762903966566
"101928061",0,0,-1,-0.355247172411339
"101928143",0,0,0,0
"101928189",1,0.241962707296308,1,0.21903083457558
"101928269",0,0,0,0
"101928361",1,0.409558669976864,1,0.392581937206391
"101928378",0,0,0,0
"101928589",0,0,0,0
"101928615",0,0,0,0
"101928623",-1,-0.221768187224524,-1,-0.16333073815843
"101928625",-1,-0.240371956141193,-1,-0.253151058815408
"101928634",-1,-0.693390792245363,-1,-0.686514591712204
"101928635",1,0.616775931379632,1,0.627116491139535
"101928676",0,0,0,0
"101928717",0,0,0,0
"101928718",0,0,0,0
"101928916",-1,-0.625844515493051,-1,-0.713540011106106
"101929047",1,0.193490551731485,1,0.197302928906977
"101929087",0,0,0,0
"101929240",0,0,0,0
"101929356",0,0,0,0
"101929368",0,0,0,0
"101929500",-1,-0.379383616555545,0,0
"101929550",0,0,0,0
"101929716",0,0,0,0
"101929726",0,0,0,0
"101929780",0,0,0,0
"101929792",-1,-0.378497951467583,-1,-0.415572944997094
"101929832",1,0.193490551731485,1,0.197302928906977
"101929842",0,0,0,0
"101929857",1,0.213501645699085,1,0.227532627624996
"101929864",0,0,-1,-0.123618466206393
"101929876",-1,-0.313576968129615,0,0
"101929889",0,0,0,0
"101929910",0,0,0,0
"101929970",0,0,0,0
"10193",-1,-0.225283163499993,-1,-0.232002921063955
"101930052",0,0,0,0
"101930075",0,0,0,0
"101930112",0,0,0,0
"101930150",0,0,0,0
"101930168",0,0,0,0
"101930278",0,0,0,0
"101930322",0,0,0,0
"101930324",0,0,0,0
"101930361",0,0,0,0
"101930388",0,0,0,0
"101930400",-1,-0.50678659919212,-1,-0.483169386109006
"101930404",0,0,0,0
"101930405",0,0,0,0
"101930416",-1,-0.378497951467583,-1,-0.415572944997094
"101930531",0,0,0,0
"101930583",0,0,0,0
"101930591",1,0.288704149560195,1,0.273885406944768
"10197",-1,-0.239286549472211,-1,-0.232128093529072
"102",-1,-0.194071354319439,0,0
"10202",0,0,0,0
"10203",0,0,-1,-0.310698837857563
"10204",-1,-0.172481125381939,0,0
"10206",0,0,0,0
"10207",0,0,0,0
"10209",0,0,0,0
"1021",0,0,0,0
"10211",-1,-0.273430727395827,-1,-0.263294593626456
"10212",-1,-0.674324153824072,-1,-0.717809284453489
"10214",0,0,0,0
"102157402",-1,-0.273485305231478,-1,-0.287753913668606
"10217",1,0.241802230581029,1,0.225842774002902
"10218",0,0,0,0
"1022",0,0,-1,-0.199314026406977
"10221",0,0,-1,-0.36980312245058
"10223",0,0,0,0
"10226",-1,-0.284181636703698,-1,-0.331380049534883
"10227",0,0,-1,-0.181402487872089
"10228",0,0,0,0
"102288414",-1,-0.243772770384244,-1,-0.278549654764535
"10230",0,0,0,0
"10231",0,0,0,0
"10233",0,0,0,0
"10234",1,0.817233894467599,1,0.739300637950577
"10235",0,0,0,0
"10236",-1,-0.383800140048603,-1,-0.317478336135173
"10238",-1,-0.169568264543978,-1,-0.181293676911337
"10239",0,0,0,0
"10240",0,0,0,0
"10241",0,0,0,0
"10242",1,0.311774898891212,1,0.318139506890991
"10243",-1,-0.18760613521295,0,0
"102465133",0,0,1,0.211850285745641
"102465256",-1,-0.232357931344897,-1,-0.213203137565404
"102465439",-1,-0.323106637981475,-1,-0.355523269348838
"102465453",0,0,0,0
"102465454",-1,-0.398789715365726,-1,-0.384197533444768
"102465472",0,0,-1,-0.294777965277616
"102465483",0,0,0,0
"102465499",1,0.16753274701621,1,0.132464464120639
"102465501",-1,-0.23895957244444,0,0
"102465532",0,0,0,0
"102465536",1,0.223804416854186,1,0.181999915821223
"102465667",0,0,0,0
"102465669",0,0,1,0.29754596220058
"102465801",0,0,0,0
"102465871",0,0,0,0
"102465879",-1,-0.475412772405086,-1,-0.465230412597381
"102465906",-1,-0.389263192685173,-1,-0.404606468738375
"102466616",-1,-0.246705125868049,-1,-0.230038821899709
"102466719",0,0,0,0
"102466723",-1,-0.230545656620359,-1,-0.22822099660029
"102466733",0,0,0,0
"102466736",0,0,0,0
"102466747",0,0,0,0
"102466749",0,0,0,0
"102466757",0,0,0,0
"102466889",0,0,0,0
"10247",0,0,0,0
"10248",-1,-0.185277400425917,-1,-0.240025016604657
"10249",0,0,0,0
"1025",0,0,0,0
"10250",0,0,1,0.171010610941861
"10252",0,0,0,0
"10253",0,0,0,0
"10254",0,0,0,0
"10256",0,0,0,0
"1026",-1,-0.702242779124989,-1,-0.832352351874997
"10263",-1,-0.74588387680786,-1,-0.657744452978203
"10265",0,0,0,0
"10266",1,0.278134634349548,1,0.36786933479506
"10267",-1,-0.530961799745358,-1,-0.465009958456399
"10268",0,0,0,0
"10269",-1,-0.17777711194444,-1,-0.171330932354653
"1027",1,0.302711195222235,1,0.440056809610462
"10270",0,0,0,0
"10272",-1,-0.298824890611102,-1,-0.249372851040698
"102723449",0,0,0,0
"102723547",0,0,0,0
"102723859",0,0,0,0
"102724093",0,0,0,0
"102724229",0,0,0,0
"102724250",0,0,0,0
"102724364",0,0,0,0
"102724562",0,0,0,0
"102724788",0,0,-1,-0.199545140443313
"102724862",0,0,0,0
"102724993",0,0,0,0
"102725016",0,0,0,0
"102725072",0,0,0,0
"102725198",0,0,0,0
"102725292",0,0,0,0
"102725315",0,0,0,0
"10273",0,0,0,0
"10274",-1,-0.144809159291659,-1,-0.169826989636629
"10276",0,0,0,0
"10277",-1,-0.255376795831009,0,0
"10278",0,0,0,0
"1028",1,0.255148170518522,1,0.332875567918599
"10280",0,0,0,0
"102800317",0,0,0,0
"10282",0,0,1,0.156780216581394
"10284",0,0,0,0
"10285",0,0,0,0
"10286",0,0,0,0
"10288",0,0,0,0
"10289",0,0,0,0
"10291",0,0,0,0
"10294",0,0,0,0
"10295",0,0,0,0
"10296",0,0,0,0
"10297",0,0,0,0
"10298",0,0,0,0
"10299",0,0,0,0
"103",1,0.235120357152784,1,0.230532693433133
"1030",0,0,0,0
"10301",0,0,0,0
"10302",1,0.242060219699084,1,0.249652851183141
"10307",1,0.16753274701621,1,0.132464464120639
"1031",0,0,0,0
"10311",-1,-0.312444672178231,-1,-0.296309581966569
"10312",0,0,0,0
"10313",0,0,0,0
"10314",1,0.226674786097231,1,0.32810422031105
"10319",0,0,0,0
"1032",0,0,0,0
"10320",0,0,0,0
"10324",-1,-0.758871258678233,-1,-0.736435377059595
"10326",0,0,0,0
"10328",-1,-0.287377467590268,-1,-0.237841267690405
"10329",-1,-0.246333659395824,-1,-0.28954853415552
"1033",0,0,0,0
"10330",-1,-0.295493261340271,-1,-0.282779624074126
"10331",0,0,0,0
"10336",0,0,0,0
"10345",0,0,-1,-0.228907206186046
"10346",1,0.575112896347228,1,0.517174826997095
"10347",0,0,0,0
"10351",1,0.76995129092594,1,0.935125783424419
"1036",0,0,0,0
"10362",0,0,0,0
"10363",1,0.197216340307873,1,0.218065679420057
"10365",0,0,0,0
"10370",-1,-0.546563322372679,-1,-0.462319760234013
"10376",-1,-0.195318803402756,-1,-0.201712943055231
"10379",0,0,0,0
"10381",-1,-0.492386468372672,-1,-0.477966377722385
"10382",0,0,0,0
"10383",-1,-0.385771305912025,-1,-0.431326267904067
"10384",1,0.696255264692138,1,0.662260187515989
"10389",0,0,0,0
"10391",0,0,0,0
"103910",0,0,0,0
"10392",0,0,0,0
"10393",0,0,0,0
"10395",0,0,0,0
"10396",1,0.585666436701398,1,0.609042651178779
"10397",0,0,0,0
"10398",0,0,0,0
"10399",-1,-0.239130528226836,-1,-0.263216118468026
"104",0,0,0,0
"10402",0,0,0,0
"10404",1,0.26598708433103,1,0.491195088550868
"10407",0,0,0,0
"10409",0,0,0,0
"1041",0,0,0,0
"10410",-1,-0.352477014814809,-1,-0.318061331046515
"10411",0,0,0,0
"10412",0,0,0,0
"10413",0,0,0,0
"10417",1,0.244455949393528,0,0
"10418",0,0,0,0
"10419",-1,-0.272846979305549,-1,-0.183447022616278
"10422",0,0,1,0.211759728082849
"10424",0,0,0,0
"10425",1,0.282292563162053,1,0.371068634113374
"10426",0,0,0,0
"10427",0,0,0,0
"10428",0,0,0,0
"1043",0,0,0,0
"10432",0,0,0,0
"10434",0,0,0,0
"10435",0,0,0,0
"10436",-1,-0.149777833192126,0,0
"10437",0,0,0,0
"10438",0,0,0,0
"10439",0,0,0,0
"1044",0,0,0,0
"10440",-1,-0.352789852252307,-1,-0.341746869890992
"10443",1,0.209579572912046,1,0.234174803985461
"10444",0,0,0,0
"10445",-1,-0.214965864442113,-1,-0.159059441969479
"10447",0,0,0,0
"10449",0,0,0,0
"1045",0,0,0,0
"10450",0,0,0,0
"10452",0,0,0,0
"10455",0,0,0,0
"10457",1,0.382605540164368,0,0
"10458",0,0,0,0
"10461",0,0,-1,-0.187477043139536
"10462",0,0,0,0
"10463",1,0.238501665766217,1,0.322861145207846
"10466",0,0,1,0.231409093050871
"10467",0,0,0,0
"10468",0,0,0,0
"10469",-1,-0.343791086053226,-1,-0.315145476388079
"1047",0,0,1,0.47290028776599
"10471",-1,-0.23895957244444,0,0
"10472",0,0,0,0
"10473",0,0,0,0
"10477",0,0,0,0
"10479",0,0,0,0
"1048",0,0,0,0
"10480",0,0,0,0
"10484",-1,-0.344659520712953,-1,-0.406230261988372
"10485",0,0,0,0
"10486",0,0,0,0
"10487",-1,-0.453474189689798,-1,-0.576564575683138
"10492",-1,-0.623881795909719,-1,-0.548796056228197
"10493",1,0.199885193525487,1,0.164650949010181
"10494",0,0,0,0
"10495",0,0,0,0
"10498",0,0,0,0
"10499",1,0.34044995610186,1,0.40132274410465
"1050",0,0,0,0
"10500",0,0,0,0
"10501",0,0,0,0
"10507",0,0,0,0
"1051",-1,-0.521245305756931,-1,-0.652874400626454
"10512",0,0,-1,-0.173003617236918
"10513",0,0,0,0
"10514",0,0,0,0
"10516",0,0,1,0.336793712732556
"10518",0,0,0,0
"1052",-1,-0.684583616256928,-1,-0.838999907603197
"10520",0,0,0,0
"10521",1,0.342603555418984,1,0.335969744350285
"10523",0,0,0,0
"10524",0,0,0,0
"10525",-1,-0.351135674497668,-1,-0.319212541306687
"10527",-1,-0.474876866997668,-1,-0.501227611254361
"10528",0,0,-1,-0.27178676701599
"10529",1,0.460617539407417,1,0.555429138540692
"1053",0,0,0,0
"10531",0,0,0,0
"10534",-1,-0.22945663075925,-1,-0.173153596360464
"10536",1,0.175458913275468,1,0.165786276167152
"10539",-1,-0.465420920932863,-1,-0.471484150667154
"10541",1,0.200617521888892,1,0.213559336976743
"10542",0,0,0,0
"10544",0,0,0,0
"10548",-1,-0.308444225805546,-1,-0.304318811982559
"10549",1,0.28093942685418,1,0.248104026995636
"10550",1,0.203698575692135,1,0.230574346097381
"10552",0,0,0,0
"10553",0,0,-1,-0.235214540465118
"10554",0,0,1,0.213225408232551
"10555",0,0,0,0
"10558",-1,-0.167176884891199,-1,-0.19754326815843
"10559",0,0,1,0.198400630005809
"10560",-1,-1.08679903707407,-1,-1.09568163779651
"10561",1,0.365715666143527,1,0.407746760962208
"10564",-1,-0.229078431472217,-1,-0.232905114255813
"10565",-1,-0.227342505249995,-1,-0.267156148052327
"10567",-1,-0.320551838770816,-1,-0.303040605850293
"1057",0,0,0,0
"10570",0,0,0,0
"10572",0,0,0,0
"10573",0,0,0,0
"10576",-1,-1.3130513164699,-1,-1.2670923992718
"10577",1,0.308096219419001,1,0.277928611542153
"10579",0,0,0,0
"1058",1,0.19100428006714,1,0.225955015777617
"10580",0,0,0,0
"10581",-1,-0.383165220782395,-1,-0.372015558002902
"10587",0,0,0,0
"10588",0,0,0,0
"10589",-1,-0.202349847856468,-1,-0.190985883450584
"1059",0,0,0,0
"10590",0,0,0,0
"10591",0,0,0,0
"10592",0,0,0,0
"10597",0,0,0,0
"10598",-1,-0.271989876108783,-1,-0.261997279789242
"10600",0,0,0,0
"10602",0,0,0,0
"10603",0,0,0,0
"10605",0,0,0,0
"10606",-1,-0.401199134726851,-1,-0.469706077723837
"10607",0,0,0,0
"10608",-1,-0.273259484071752,-1,-0.282045257370638
"10611",-1,-0.716274841736099,-1,-0.661861050816861
"10613",0,0,0,0
"10616",0,0,0,0
"10617",0,0,0,0
"10618",0,0,-1,-0.161524258825581
"10625",1,0.567542020006949,1,0.488884581219472
"10626",0,0,0,0
"10627",0,0,0,0
"10628",0,0,0,0
"10630",-1,-0.358196168418974,-1,-0.349940246832849
"10631",1,0.771504911712968,0,0
"10632",0,0,1,0.225999258053783
"10633",0,0,0,0
"10634",-1,-0.179196840192123,-1,-0.186472791731102
"10636",0,0,0,0
"10638",-1,-0.536737139166657,-1,-0.448544559889536
"10640",-1,-0.31843677803935,0,0
"10641",0,0,0,0
"10644",0,0,0,0
"10645",0,0,0,0
"10647",0,0,0,0
"10651",0,0,0,0
"10652",-1,-0.220700008548601,-1,-0.242858717088661
"10653",1,0.173572092506954,0,0
"10654",0,0,0,0
"10656",0,0,0,0
"10657",1,0.173027883701391,1,0.21665544764971
"10658",-1,-0.266690106687494,-1,-0.244135058164243
"10659",1,0.181046811206023,1,0.170969674966566
"1066",0,0,1,0.237401020095937
"10664",0,0,0,0
"10667",1,0.172756693141217,0,0
"10668",0,0,0,0
"10669",0,0,0,0
"10671",1,0.216280230106491,1,0.250517091095931
"10672",0,0,0,0
"10677",0,0,0,0
"10678",0,0,0,0
"10681",1,0.231859328143533,1,0.238219389688958
"10682",-1,-0.2585194188611,-1,-0.250539106120639
"10687",1,0.286669064784724,1,0.2513033635218
"1069",1,0.186555882611119,1,0.280815792924418
"10694",0,0,0,0
"10695",0,0,0,0
"10699",1,0.803755707733808,1,0.850091912832848
"107",0,0,0,0
"1070",1,0.317700194083343,1,0.387020245639535
"1071",0,0,0,0
"10712",0,0,0,0
"10721",1,0.185379012523151,1,0.145824183968022
"10723",1,0.24266644541437,1,0.308597390231107
"10724",1,0.320702933868063,1,0.396503933411333
"10725",0,0,0,0
"10728",0,0,0,0
"10730",0,0,0,0
"10732",1,0.280085489858803,1,0.251356718550874
"10735",0,0,0,0
"10742",-1,-0.206021871481477,0,0
"10743",0,0,0,0
"10746",0,0,0,0
"10747",0,0,0,0
"10749",0,0,0,0
"1075",0,0,0,0
"10750",0,0,0,0
"10762",0,0,0,0
"10763",0,0,0,0
"10765",1,0.197729567490745,1,0.137257820436042
"10766",-1,-0.375217931164341,-1,-0.339096093591567
"10767",0,0,0,0
"10768",0,0,0,0
"10769",0,0,0,0
"10771",-1,-0.248209502958328,0,0
"10772",-1,-0.427194550236105,-1,-0.399151425177327
"10776",-1,-0.292591059391198,-1,-0.27155337546076
"10778",0,0,0,0
"10781",0,0,0,0
"10782",0,0,0,0
"10788",1,0.288062571618062,1,0.294854609132266
"10791",-1,-0.290131694368049,-1,-0.333714741690405
"10794",0,0,0,0
"10797",-1,-0.718080101210644,-1,-0.89999593534157
"10798",0,0,0,0
"10799",-1,-0.148845521240736,-1,-0.181797056476746
"1080",0,0,0,0
"10801",1,0.177146048340292,1,0.150448439422973
"10802",0,0,0,0
"10807",-1,-0.247978189245365,-1,-0.247664543601745
"10808",-1,-0.605942368856469,-1,-0.647639584404069
"1081",0,0,0,0
"10810",0,0,0,0
"10813",0,0,0,0
"1082",0,0,0,0
"10821",0,0,0,0
"10825",0,0,0,0
"10826",1,0.181520153921305,1,0.235254193020349
"1084",1,0.128221870152785,0,0
"10840",0,0,0,0
"10844",0,0,0,0
"10845",0,0,0,0
"10846",-1,-0.283348096844903,-1,-0.205900449001456
"10847",0,0,0,0
"10848",1,0.226764076474546,1,0.191706638030522
"10855",0,0,0,0
"10857",0,0,0,0
"10858",1,0.396691500645839,1,0.376302795707848
"10859",0,0,0,0
"10861",0,0,0,0
"10864",0,0,0,0
"10865",0,0,0,0
"10866",0,0,0,0
"10867",1,0.317833259893525,1,0.418467845194772
"10869",0,0,0,0
"10873",1,0.181623448189829,1,0.220480450281977
"10875",0,0,0,0
"10882",0,0,0,0
"10884",0,0,0,0
"10885",0,0,0,0
"10891",0,0,1,0.263714661183145
"10892",-1,-0.224924036664341,-1,-0.272540627202032
"10894",-1,-1.05687544088425,-1,-1.23026917345639
"10897",-1,-0.186506663490733,0,0
"10899",-1,-0.384080824692115,-1,-0.382513374777616
"109",0,0,0,0
"10902",0,0,0,0
"10903",1,0.275760359060195,1,0.227190544671506
"10904",0,0,1,0.219080139049417
"10905",0,0,0,0
"10907",0,0,0,0
"10908",0,0,0,0
"10912",0,0,0,0
"10914",-1,-0.515494945009253,-1,-0.514285582063954
"10915",0,0,0,0
"10916",1,0.426617550849554,1,0.408886956620635
"10917",0,0,0,0
"10919",0,0,1,0.142091974920056
"10920",0,0,0,0
"10922",0,0,0,0
"10923",0,0,1,0.204985338031978
"10924",-1,-0.218686072164343,0,0
"10927",0,0,0,0
"10928",0,0,0,0
"10930",0,0,0,0
"10933",0,0,0,0
"10935",0,0,0,0
"10938",-1,-0.198359616254628,0,0
"10939",1,0.188573404886586,1,0.219033583498543
"10944",0,0,0,0
"10945",0,0,0,0
