"GENE.NAME","Ischemic","Ischemic_logFC","Idiopathic","Idiopathic_logFC"
"153572",0,0,0,0
"153579",0,0,0,0
"1536",-1,-0.558900144994209,-1,-0.572984915659798
"153642",0,0,-1,-0.240585971731886
"153643",1,0.551393468135209,1,0.303974489540347
"153684",1,0.109885894100533,1,0.188161104498737
"153733",1,0.12501510413405,1,0.0895032708723074
"153768",-1,-0.156691099993506,-1,-0.334548447027262
"153769",0,0,-1,-0.281221572924141
"153770",0,0,-1,-0.0852704640590001
"153830",-1,-0.227896925224774,-1,-0.154792622735296
"154",-1,-0.113769489867892,-1,-0.139748150220771
"1540",0,0,1,0.0875541006910012
"154007",-1,-0.175163286542189,-1,-0.174770726048596
"154043",1,0.227258466650691,1,0.177573922004481
"154091",0,0,0,0
"154141",1,0.205295002046819,1,0.138765574928084
"154214",1,0.184732820426925,1,0.185293679547351
"154215",1,0.145861297066482,0,0
"1543",0,0,-1,-0.299580095501258
"154467",-1,-0.115804765271527,0,0
"1545",-1,-0.272606247833908,-1,-0.268329521433649
"154661",0,0,0,0
"154743",0,0,1,0.103326151883241
"154796",1,0.47223380849117,1,0.343744918849713
"154810",1,0.108037569926145,1,0.182246993683278
"154881",1,0.268250073546511,1,0.256516085892219
"155038",-1,-0.145005411537926,0,0
"155066",1,0.203439394140315,1,0.110263413869983
"1564",0,0,0,0
"157",1,0.426173382266782,1,0.391812475833028
"1572",0,0,0,0
"157247",-1,-0.221585146724392,-1,-0.225802174053268
"157285",-1,-0.107104636622145,0,0
"1573",1,0.434250295483265,1,0.622103020794826
"157310",0,0,0,0
"157313",-1,-0.190826424742572,-1,-0.256761515462339
"157378",-1,-0.102190980978189,-1,-0.137271171867649
"157506",-1,-0.395120530531202,-1,-0.458085949891144
"157567",1,0.172495352524527,1,0.135346513955344
"157570",0,0,-1,-0.090407345538738
"157638",-1,-0.0689789468659479,0,0
"157657",0,0,0,0
"157695",0,0,-1,-0.0655355668719491
"157697",0,0,0,0
"157753",0,0,1,0.22034171803443
"157769",-1,-0.171365162337086,-1,-0.20359055958483
"157773",0,0,0,0
"157777",1,0.348728562664852,1,0.245482737288734
"157869",0,0,0,0
"1579",0,0,0,0
"1580",-1,-1.14487426782958,-1,-1.42496389415101
"158046",0,0,0,0
"158056",0,0,0,0
"158062",-1,-0.890688667393195,-1,-0.948377113991394
"158160",0,0,0,0
"158219",1,0.167428598739004,1,0.195315630104739
"1583",1,0.299590594702082,1,0.343877014458571
"158326",1,1.04088463049349,1,1.07057761046628
"158399",1,0.553148831148364,1,0.57226659724157
"158405",-1,-0.147767397818974,-1,-0.0726903606267992
"158471",1,0.222432518642098,0,0
"158511",-1,-0.0604986953257005,0,0
"158572",0,0,0,0
"158696",-1,-0.0802936070776363,0,0
"158747",1,0.111292559397282,1,0.112219681250175
"1588",-1,-0.147450848167034,-1,-0.136654619149574
"158801",1,0.220702331404483,1,0.232943803977406
"158809",0,0,0,0
"158866",1,0.410197205175147,1,0.357353558764885
"158880",1,0.282119973789314,1,0.289686807244262
"158960",0,0,0,0
"159",0,0,0,0
"159013",0,0,0,0
"159091",0,0,0,0
"159195",-1,-0.203893743454808,-1,-0.150868061580347
"1593",1,0.365201534750532,1,0.381724161199959
"159371",0,0,0,0
"1595",-1,-0.114357491992885,-1,-0.178728111754662
"159686",1,0.365206833915778,1,0.398146507853659
"1600",0,0,0,0
"1601",0,0,0,0
"160140",1,0.41989613104148,1,0.412822954538018
"1602",0,0,0,0
"160335",-1,-0.173332544574312,-1,-0.146177853632717
"160364",0,0,0,0
"1604",-1,-0.169918648752105,-1,-0.20254258175736
"160418",-1,-0.0854915103244691,-1,-0.106803590053088
"160428",0,0,-1,-0.178769874344869
"1605",-1,-0.235530468560544,-1,-0.260038515823176
"1606",-1,-0.212299658623999,-1,-0.254759141712697
"160622",0,0,-1,-0.114982159642394
"1607",1,0.165389462125229,1,0.159161585807388
"160760",-1,-0.222052594678422,-1,-0.208734215720769
"1608",0,0,0,0
"160851",0,0,0,0
"160857",1,0.119175679713382,1,0.119095228578727
"160897",-1,-0.255954411080039,-1,-0.265150000497485
"1611",0,0,0,0
"161145",0,0,0,0
"161176",0,0,-1,-0.215195757423962
"161198",0,0,0,0
"1612",1,0.232699045905873,1,0.14496779520588
"161247",0,0,1,0.201799367420012
"161291",1,0.328625111465009,1,0.28583469895911
"1613",0,0,0,0
"161394",0,0,0,0
"161502",0,0,0,0
"161635",0,0,0,0
"161725",-1,-0.129339799973149,-1,-0.173939077440282
"161742",0,0,1,0.134108896014873
"161823",1,0.245050636519341,1,0.267923311406387
"1620",1,0.238486161772515,1,0.162341181819761
"162073",0,0,0,0
"1622",0,0,0,0
"162239",1,0.0981208078996083,1,0.123226561988703
"162394",1,0.136623526068481,1,0.222343884121772
"162632",0,0,1,0.257728816001071
"162681",1,0.103997790558511,1,0.103880616681493
"1627",-1,-0.109594209300629,-1,-0.149049807364423
"1628",1,0.389275854296815,1,0.343685420970767
"1629",0,0,0,0
"162963",1,0.417209542412144,1,0.444210238459648
"162966",-1,-0.100022444079111,-1,-0.071947985816716
"162967",1,0.1180664709469,1,0.145856083732784
"162979",0,0,-1,-0.0830701253194057
"162993",1,0.232758362879721,1,0.158351071607961
"163050",1,0.141721356666558,1,0.192491900126258
"163087",1,0.124201852091549,1,0.080399788531742
"163115",0,0,0,0
"163131",1,0.389191826687304,1,0.411330782712337
"163175",1,0.120424235025533,0,0
"1632",-1,-0.0783017106681241,0,0
"163223",1,0.579392791157415,1,0.612427257647409
"163227",0,0,0,0
"163259",0,0,0,0
"1633",0,0,0,0
"1634",0,0,1,0.114055260112623
"163486",1,0.282958959714383,1,0.272861087044297
"1636",1,0.344735958851234,1,0.337660236539813
"163720",-1,-0.230757718538627,-1,-0.209393736434903
"163732",0,0,-1,-0.170409748521527
"163786",0,0,-1,-0.0954145687532293
"163882",-1,-0.136154567597848,-1,-0.199197942505028
"1639",-1,-0.0635909961420413,0,0
"163933",-1,-0.086702564614793,-1,-0.0747915044169654
"164045",1,0.17970219655178,1,0.11194553561173
"164284",1,0.207590718193341,1,0.274535566430061
"1643",1,0.183316914943559,0,0
"1645",-1,-0.386527408428183,-1,-0.507591161568869
"1646",0,0,-1,-0.21542235011658
"1647",1,0.384742449946894,1,0.401251285610829
"164832",1,0.293007091989614,1,0.308346610524024
"1649",1,0.18817929864102,1,0.198687193270801
"165",1,0.445234585765926,1,0.52221954031061
"165140",1,0.243865663471895,1,0.307441846138267
"165186",-1,-0.286584131785849,-1,-0.424911102849899
"1652",0,0,-1,-0.187555131362805
"165215",0,0,0,0
"1653",0,0,0,0
"165324",-1,-0.12045101169173,-1,-0.102035956750898
"1654",-1,-0.220005518088399,-1,-0.205263597246416
"165530",1,0.137388573432348,1,0.199708730717719
"1656",1,0.225460921799591,1,0.236759435122837
"165631",1,0.216975684487765,1,0.161572350186869
"165904",-1,-0.557707320830589,-1,-0.383309800990142
"1662",0,0,-1,-0.0773465237955513
"166336",1,0.209015038507263,1,0.154746177385579
"166348",0,0,1,0.225630451022051
"166378",1,0.0910846467403221,1,0.0867401792236366
"166379",-1,-0.44514637251719,-1,-0.577936998740675
"1666",1,0.0866671338989757,1,0.086857538965738
"166614",1,0.305023910489004,1,0.336876935013274
"166647",0,0,0,0
"166785",0,0,0,0
"166793",1,0.2221026294729,1,0.208620114294477
"166815",0,0,0,0
"166929",-1,-0.211461025719447,-1,-0.269426098064749
"167465",-1,-0.236472612865875,-1,-0.199426310566895
"1675",0,0,-1,-0.242763575774932
"167555",1,0.199290578499604,1,0.149478401756995
"167691",1,0.121925166043178,1,0.137336081156025
"1678",0,0,0,0
"167838",1,0.460524518976305,1,0.447585653554878
"168002",1,0.143831313758584,1,0.166355260486187
"168448",0,0,0,0
"168451",1,0.133613170047822,1,0.109004638608674
"168507",0,0,1,0.204006338959825
"168537",-1,-0.227467334028488,-1,-0.130391319543758
"168667",0,0,-1,-0.174911191568865
"1687",0,0,0,0
"169166",0,0,1,0.0918089447564552
"169611",1,0.153212398754398,1,0.156891845532455
"169714",-1,-0.166827335328024,-1,-0.174504873447275
"169792",0,0,0,0
"169981",1,0.087730290793802,0,0
"170082",1,0.310097981274993,1,0.27026363616768
"170622",1,0.0886306596519999,0,0
"170626",0,0,0,0
"170680",0,0,0,0
"170689",-1,-0.533586381931358,-1,-0.663960701512739
"170691",0,0,0,0
"170959",0,0,-1,-0.0761417666201556
"171019",0,0,0,0
"171024",1,0.140177245555007,1,0.199340216787112
"171220",0,0,0,0
"171391",0,0,0,0
"171392",1,0.150164072617406,0,0
"171425",1,0.27597008990216,1,0.148118968214495
"171484",0,0,0,0
"171546",-1,-0.283578698992427,-1,-0.250817112090749
"171586",-1,-0.122493000933519,-1,-0.180584063580882
"1717",0,0,-1,-0.16026380676076
"1718",-1,-0.403937171203952,-1,-0.565208630954273
"1719",1,0.179582507187686,0,0
"1723",1,0.100497243113382,0,0
"1725",0,0,0,0
"1728",-1,-0.435992264119746,-1,-0.640183090344514
"1729",-1,-0.263947686351879,-1,-0.153727752733511
"1734",1,0.667435704642021,1,0.667017727000178
"1736",-1,-0.105479331148616,0,0
"1737",-1,-0.125529868071299,-1,-0.114364252932385
"1738",1,0.171017702610973,1,0.147413092523307
"1739",-1,-0.312869588343357,-1,-0.246780681155672
"1740",1,0.271017618359442,1,0.21952725519154
"1742",0,0,0,0
"1744",1,0.0706877619451882,0,0
"175",1,0.110893374107263,0,0
"1759",1,0.176788348168647,1,0.111042704779945
"1760",-1,-0.338773925788797,-1,-0.269284572282112
"1762",-1,-0.126067517992499,-1,-0.0781372929198394
"1763",-1,-0.162851666558289,-1,-0.146776883218621
"1773",1,0.126578257118879,1,0.153162398468434
"1774",0,0,0,0
"1776",1,0.179371166515939,0,0
"178",1,0.0878464729485149,0,0
"1780",-1,-0.100586390775403,-1,-0.10542079323997
"1781",1,0.0804590560650889,0,0
"1793",1,0.220378886028322,1,0.228859950092891
"1794",-1,-0.139378999203807,-1,-0.172839389954628
"1796",0,0,0,0
"1797",0,0,0,0
"1798",-1,-0.18345285094715,-1,-0.228853266902977
"18",1,0.333218865145807,1,0.479944223015783
"1802",-1,-0.291010974170445,-1,-0.295903143641684
"1803",0,0,-1,-0.305680058626979
"1805",1,0.777797607796813,1,0.807506633629302
"1806",0,0,0,0
"1809",1,0.574025064325526,1,0.496788506306665
"182",0,0,0,0
"1822",-1,-0.289788346600946,-1,-0.309350116546638
"1823",1,1.01994848402971,1,0.962537193857958
"1824",-1,-0.156572371997994,-1,-0.164765544675394
"1827",-1,-0.214825518585689,0,0
"1828",1,0.131307979173757,0,0
"1829",1,0.127700014523984,1,0.130719530078545
"183",-1,-0.098292036233449,0,0
"1831",0,0,0,0
"1832",0,0,0,0
"1836",-1,-0.519887588237855,-1,-0.475336523778156
"1838",1,0.277013608106647,1,0.353578385655306
"1839",1,0.221804365520883,1,0.328228141146697
"1840",0,0,0,0
"1841",0,0,0,0
"1842",1,1.00542914687321,1,0.994648679915707
"1843",0,0,-1,-0.33786928828839
"1844",0,0,0,0
"1846",0,0,0,0
"1847",0,0,0,0
"1848",1,0.234925493807876,1,0.135096948384143
"1849",-1,-0.354032525606124,-1,-0.390794599437054
"185",0,0,-1,-0.317855224489423
"1850",0,0,1,0.157440908988519
"187",1,0.566019995387522,1,0.611019090272772
"1871",-1,-0.112015990895437,-1,-0.117787565608142
"1874",-1,-0.292779811304191,-1,-0.260361518880563
"1875",-1,-0.237870360469357,-1,-0.281957982656386
"1879",0,0,0,0
"1880",-1,-0.19792521339784,-1,-0.35229894598063
"1889",-1,-0.21153684867936,-1,-0.242339079572279
"1891",0,0,-1,-0.106769209971327
"1892",1,0.128710754964231,1,0.16290980098529
"1893",0,0,0,0
"1894",-1,-0.297384802771762,-1,-0.375789778394727
"19",0,0,0,0
"1901",-1,-0.0676251019557403,-1,-0.107055152639172
"1902",-1,-0.112148350105894,-1,-0.117431778815642
"1906",-1,-0.354094525394053,-1,-0.321275805404058
"1907",-1,-0.197669265242806,-1,-0.23680002858375
"1909",1,0.490499671317938,1,0.474589833726679
"191",-1,-0.216030746664867,-1,-0.206665805008249
"1910",-1,-0.615829582438321,-1,-0.780893267813664
"1911",-1,-0.0800966935420355,0,0
"1915",1,0.15393493750617,1,0.204323446266132
"192668",1,0.132149438070963,1,0.119143875128223
"192683",1,0.346371328366096,1,0.342198747761475
"1933",-1,-0.122348257386466,0,0
"193629",1,0.318922435322591,1,0.357254766411038
"1937",0,0,0,0
"1942",-1,-0.155102185451863,-1,-0.155452375733502
"1945",-1,-0.197155391973765,-1,-0.219364427121771
"1946",0,0,0,0
"1947",-1,-0.323297789090104,-1,-0.330075188108328
"1948",0,0,0,0
"1950",0,0,0,0
"1952",0,0,0,0
"1954",0,0,1,0.113680184559357
"1955",-1,-0.15114471665697,-1,-0.248623720989955
"1956",0,0,0,0
"1958",1,0.93461093555092,0,0
"195827",-1,-0.218351050562474,-1,-0.223957281830883
"195828",-1,-0.0771182240684301,-1,-0.112843251695125
"1959",1,0.436961000658116,0,0
"1960",1,0.166643843588616,0,0
"196074",1,0.204680235852543,1,0.117818409061151
"1962",1,0.490356684989384,1,0.422802610536759
"196264",0,0,0,0
"196294",0,0,0,0
"196383",-1,-0.101678252060533,-1,-0.145557419725612
"1964",-1,-0.165471679652107,-1,-0.253796121687053
"196410",-1,-1.03902495840249,-1,-1.11719752737232
"196446",0,0,0,0
"196513",0,0,0,0
"196549",1,0.139133789060129,1,0.196353030726502
"196740",1,0.130557640469411,1,0.147742457656199
"196883",0,0,0,0
"1969",-1,-0.181211013947691,-1,-0.178739136157823
"196913",0,0,1,0.111796218329268
"196951",1,0.152357881209666,1,0.173792339245875
"196968",1,0.167690862555644,1,0.191435751005199
"197131",1,0.262233112582342,1,0.358640431833574
"197187",0,0,0,0
"197257",0,0,0,0
"197259",-1,-0.12794887818445,-1,-0.183238511926295
"1974",1,0.20910900361647,1,0.208313506230084
"1975",1,0.121027357801079,0,0
"1977",-1,-0.156241447421834,-1,-0.151888985900647
"1978",-1,-0.353929027615872,-1,-0.482726437512014
"1981",-1,-0.329669835825708,-1,-0.309876593464852
"1983",0,0,0,0
"1984",-1,-0.139066872096452,-1,-0.134175924837523
"198437",-1,-0.0843172057354531,-1,-0.079038838393469
"199",-1,-0.176632011749622,-1,-0.179651017372852
"1992",-1,-0.362832879065097,-1,-0.46072934738576
"1995",-1,-0.139111694003645,-1,-0.13915236595499
"199692",1,0.273025890239002,1,0.298434554214493
"199699",1,0.189668536729556,1,0.178699848346126
"1997",0,0,0,0
"199704",0,0,1,0.064755911353477
"199746",1,0.213078709791091,1,0.156436757118184
"199777",1,0.238348891640385,1,0.198901623247843
"199920",1,0.319285118418875,0,0
"199974",-1,-0.599164938200082,-1,-0.665571857768114
"2",-1,-0.0728811139613157,-1,-0.084293641796986
"2000",-1,-0.259535469555813,-1,-0.28208828521216
"200035",1,0.201055829068568,1,0.154173209828906
"200132",-1,-0.207943840275087,0,0
"200150",0,0,0,0
"200185",0,0,-1,-0.0792696125175745
"200197",0,0,0,0
"2002",-1,-0.333533757546686,-1,-0.356381773757717
"200232",0,0,0,0
"200316",1,0.33331341199829,1,0.335824939662482
"2004",-1,-0.111370469142345,-1,-0.149836556060441
"200424",-1,-0.235630817518116,-1,-0.228278405665354
"200539",1,0.260936467515784,1,0.218047146963415
"200558",1,0.220005107018333,1,0.173058344445303
"2006",0,0,0,0
"200728",1,0.215202045181492,1,0.245008081762372
"200734",1,0.176031830780487,1,0.204195506557384
"200810",0,0,-1,-0.0822106246443708
"200879",1,0.587049658411989,1,0.705309358191714
"200894",0,0,0,0
"200895",1,0.136758341933578,1,0.0982177308489911
"2009",0,0,0,0
"200916",-1,-0.230919622807279,-1,-0.224096062385581
"200933",-1,-0.177390774120364,-1,-0.193897200550394
"200942",-1,-0.260086399685692,-1,-0.390411197691719
"200958",0,0,0,0
"2010",-1,-0.120347339290175,-1,-0.115268727071559
"201140",-1,-0.420419621413862,-1,-0.641466012516682
"201161",-1,-0.437921720595673,-1,-0.476893138692972
"201163",0,0,0,0
"201164",0,0,-1,-0.144082511569048
"2012",0,0,-1,-0.212507007528348
"201229",1,0.386274337620814,1,0.355681952220047
"201266",-1,-0.166906974730196,-1,-0.270226915149572
"201283",1,0.349694836303869,1,0.333078546052008
"2013",-1,-0.2455439158477,-1,-0.254540875377337
"2014",-1,-0.457632388312162,-1,-0.45504907534989
"201501",0,0,0,0
"201514",-1,-0.135337525384146,-1,-0.0875189531831158
"201562",0,0,0,0
"2017",0,0,0,0
"201725",1,0.202336895430488,1,0.24376076857568
"201780",-1,-0.0705849847775557,-1,-0.0763837070764
"201799",0,0,0,0
"201895",1,0.183701204199911,1,0.141325474427007
"201965",0,0,0,0
"201973",1,0.242389889086759,1,0.225366320189203
"202",1,0.122953840649606,0,0
"202018",-1,-0.151119413369514,-1,-0.129974758521879
"202020",1,0.109477683453088,1,0.15329161998673
"202051",-1,-0.0855893482671108,-1,-0.113361546185975
"202052",0,0,1,0.0744308383167107
"202151",1,0.32940171359272,0,0
"2022",-1,-0.185018456194678,0,0
"202243",1,0.393108872864772,1,0.406076104837696
"2023",-1,-0.32310552873105,-1,-0.385723979062229
"202309",0,0,0,0
"202374",1,0.111637267085832,0,0
"2026",1,0.259005538949207,1,0.238952030459105
"2027",0,0,0,0
"2028",-1,-0.270977782822373,-1,-0.302881563167685
"203",0,0,0,0
"2030",1,0.151414253780871,0,0
"203068",-1,-0.187844904198553,-1,-0.259175401735115
"203100",1,0.195023374429483,1,0.172208316992644
"203102",0,0,0,0
"203197",1,0.14827005887786,1,0.13896606019763
"203228",0,0,0,0
"203238",1,0.427753172898833,1,0.324810848953909
"2034",-1,-0.159553819783444,-1,-0.145017318745699
"203414",0,0,1,0.0810000890661735
"203427",-1,-0.0864722937327498,-1,-0.141473074411949
"203430",1,0.4757524306534,1,0.607308647290891
"203447",1,0.936318018621123,1,1.05957181069494
"2035",1,0.157028616313916,1,0.130005661138445
"203523",0,0,0,0
"2037",1,0.311009290927377,1,0.23840006888773
"203859",0,0,0,0
"2039",0,0,0,0
"2042",1,0.54586158626059,1,0.537004952908351
"2043",1,0.172168859321121,1,0.18596910614616
"2045",1,0.363061141277699,1,0.540822636758967
"2048",0,0,0,0
"204962",1,0.238403176881027,1,0.244725877080518
"205",1,0.273832469661357,1,0.248998281101688
"2050",-1,-0.296792581768121,-1,-0.284805101549504
"2052",0,0,0,0
"205251",0,0,1,0.0982711258255007
"2053",1,0.733267677824449,1,0.719827021345764
"2054",-1,-0.290161115380972,-1,-0.381263661751438
"205428",1,0.12912362331593,1,0.119294116706953
"2055",-1,-0.187025709961771,-1,-0.166075615466641
"2059",-1,-0.184747654087939,-1,-0.205389788796275
"2063",-1,-0.29586627629568,-1,-0.265115967473467
"206338",0,0,0,0
"206358",-1,-0.40345364547857,-1,-0.447351345610653
"2064",-1,-0.218583286814018,-1,-0.218041366430954
"206412",1,0.295436886176542,1,0.305187176761657
"2065",-1,-0.188165885936074,-1,-0.124377801001791
"2066",1,0.200122264609279,1,0.161842857246772
"2068",1,0.10435676564612,1,0.0956420192101843
"2069",-1,-0.237389731783832,-1,-0.272244967244803
"2070",0,0,0,0
"2072",1,0.115955958578321,1,0.117928227818509
"2077",0,0,-1,-0.101231511221129
"2078",-1,-0.16548016610342,-1,-0.121126036772601
"2086",1,0.34561496856795,1,0.323996813781561
"2099",1,0.395772466025924,1,0.372054776696017
"21",1,0.0998019807207395,1,0.0661733529641317
"210",0,0,-1,-0.157603936075682
"2101",-1,-0.330742726059379,-1,-0.286473951520987
"2103",0,0,0,0
"2104",-1,-0.192388224976709,-1,-0.116881095249103
"2109",0,0,0,0
"211",1,0.140068343966247,1,0.141711477883069
"2110",0,0,0,0
"2113",0,0,0,0
"2114",-1,-0.241928045707221,-1,-0.314866946361379
"2115",0,0,1,0.179956812657997
"2116",0,0,0,0
"2119",0,0,1,0.150980388721837
"212",1,0.185672648268413,0,0
"2120",-1,-0.1555625555562,-1,-0.109074599162489
"2121",1,0.315688938011216,1,0.275059389315458
"2122",-1,-0.107060785166876,0,0
"2123",0,0,-1,-0.159347676275289
"2124",-1,-0.228918828731427,-1,-0.226050009256454
"2131",1,0.493273350247128,1,0.522540602402978
"2134",1,0.297229071218108,1,0.258953207299498
"2135",1,0.0666970107762301,0,0
"2137",0,0,0,0
"2138",1,0.12820781039209,1,0.169033257201217
"2139",1,0.0943445473191113,0,0
"214",0,0,0,0
"2145",1,0.224645684870651,1,0.232603499263088
"2146",-1,-0.128807780745902,-1,-0.118474341942433
"2149",1,0.363910409491941,1,0.500073061860113
"215",-1,-0.158711447818432,-1,-0.126213651737809
"2150",-1,-0.159782951845441,0,0
"2151",1,0.466682588849447,1,0.59418858945857
"2152",1,0.563055858337762,1,0.522479715412482
"2153",0,0,0,0
"2157",-1,-0.536279406070594,-1,-0.38634208156815
"2159",1,0.311158620322818,1,0.268489526593433
"216",1,0.465628591176305,1,0.378915145664635
"2162",-1,-0.738546822769285,-1,-0.840597629376077
"2167",0,0,0,0
"2169",0,0,0,0
"217",1,0.20706591144697,1,0.131467945793574
"2172",0,0,0,0
"2176",-1,-0.151678630436695,-1,-0.199171795244263
"2180",-1,-0.0949613095709907,-1,-0.15168676228677
"2182",-1,-0.103904923946989,0,0
"2184",0,0,0,0
"2188",-1,-0.117341875301017,-1,-0.108602936448894
"219",0,0,0,0
"2191",1,0.615015928856109,1,0.572465269065103
"2192",1,0.41951009813071,1,0.304188230184886
"219285",1,0.604041020546508,1,0.562924998319048
"219333",-1,-0.239080735210917,-1,-0.218670474669832
"219348",0,0,0,0
"2194",-1,-0.429773767523225,-1,-0.449203388604735
"2195",1,0.141514072173284,1,0.156469057122849
"219527",0,0,1,0.0685741459976645
"219699",1,0.142320922080946,1,0.205755071178261
"2197",-1,-0.114680664379422,-1,-0.112999428620885
"219749",1,0.302488766793558,1,0.265400881673414
"219833",1,0.142570915585673,1,0.119862557362445
"219844",-1,-0.194507199010838,-1,-0.192385576852941
"219854",1,0.135868392889702,1,0.113677913292147
"219855",0,0,0,0
"219873",0,0,0,0
"2199",1,0.354073926071123,1,0.319162065640065
"219902",0,0,1,0.147974369348636
"219927",1,0.103096692693409,1,0.154465127381089
"219958",0,0,0,0
"219960",0,0,0,0
"219968",0,0,0,0
"219970",1,0.274758944479333,1,0.216232975803981
"219972",-1,-0.210301850481359,-1,-0.200050539811516
"22",0,0,0,0
"220",-1,-0.190117679767262,-1,-0.24812904955147
"2200",1,0.250123614220733,1,0.192591954769009
"2201",0,0,0,0
"220108",0,0,0,0
"220115",0,0,0,0
"220164",1,0.314041480483971,1,0.331517070256637
"2202",1,0.263796963387293,0,0
"220213",1,0.315384208704943,0,0
"2203",-1,-0.206964170069821,-1,-0.213478076533358
"220323",0,0,0,0
"220359",0,0,-1,-0.078445093819405
"2204",0,0,-1,-0.173836228979376
"220441",-1,-0.144712907218432,-1,-0.108339701262199
"2205",1,0.363047586532032,1,0.459542610084287
"2206",1,0.247127693604096,1,0.220183501710004
"2207",-1,-0.958007042543746,-1,-1.02096353850844
"220885",0,0,0,0
"220963",1,0.841069038863925,1,0.909004857961618
"220965",1,0.485004808256566,1,0.421891509576219
"220992",0,0,-1,-0.156140547751617
"221002",0,0,0,0
"221035",-1,-0.282362911985002,-1,-0.29457900518114
"221037",1,0.23019001400618,1,0.221071538680771
"221061",0,0,0,0
"221078",1,0.108074161888148,1,0.0948046613810947
"221091",1,0.18073487950843,1,0.206054060199962
"221178",-1,-0.142523231927642,-1,-0.0991414749969559
"221184",0,0,0,0
"2212",-1,-0.520787177188943,-1,-0.506289076525652
"221264",-1,-0.0828880438568955,-1,-0.0784089685145251
"221294",1,0.103052526578006,0,0
"2213",0,0,0,0
"221303",0,0,-1,-0.0807016351149592
"221391",0,0,0,0
"221395",-1,-0.336192300073,-1,-0.352626858257713
"2214",-1,-0.508510930530886,-1,-0.469033377074783
"221400",0,0,0,0
"221442",1,0.218030749697594,1,0.261205895609933
"221443",1,0.0785485337358311,0,0
"221472",-1,-0.118298513181355,-1,-0.179662279043224
"221476",1,1.00197450903699,1,1.04580152479233
"221545",0,0,0,0
"221656",1,0.174916592034122,1,0.223019852823346
"221662",1,0.15472898092785,1,0.248911623167144
"221692",-1,-0.187578943575323,-1,-0.147941363288922
"2217",1,0.124566923639231,0,0
"221711",0,0,0,0
"221749",-1,-0.195218829402173,-1,-0.233774874226689
"221756",1,0.500288230716632,1,0.335078459241926
"221786",0,0,0,0
"2218",1,0.109159431620268,1,0.0853567440627669
"221830",0,0,0,0
"2219",1,0.249607051536837,1,0.192192245853656
"221935",0,0,-1,-0.139749749776723
"221955",-1,-0.242225138367348,-1,-0.231480688600067
"221981",1,0.128175115926307,0,0
"2220",0,0,0,0
"222068",1,0.269871486460202,1,0.23531381036047
"222166",1,0.41516845242042,1,0.463666181525818
"222223",1,0.228038942750845,1,0.199623457955342
"222234",1,0.172296193999292,1,0.198355678391849
"222236",1,0.175930950469731,1,0.158921973484753
"222255",1,0.238064059559199,1,0.204941191983497
"222256",1,0.50647294404264,1,0.318413889669475
"222389",-1,-0.20413663947083,-1,-0.190683143921273
"222484",1,0.0909096513218248,1,0.183947019461624
"222487",0,0,-1,-0.0878681166359438
"222553",1,0.193192629496199,1,0.158258513203909
"222584",-1,-0.609519616296448,-1,-0.735836590118007
"222611",-1,-0.0974741912064316,0,0
"222663",1,0.201744320749907,0,0
"222698",-1,-0.0982432402162594,-1,-0.165953946401363
"222901",-1,-0.192285550517191,-1,-0.230013365874826
"222962",0,0,0,0
"223",1,0.24805241406361,1,0.243412496206237
"223117",1,0.521297076098908,1,0.474679339404947
"2235",1,0.207791820831488,1,0.20048582430505
"2239",1,0.140133955132034,0,0
"2241",0,0,0,0
"2242",-1,-0.207989322868507,-1,-0.25015893476812
"2246",1,0.574729204285746,1,0.720533884374462
"2247",0,0,-1,-0.123579609620165
"225",1,0.308254770163461,1,0.172786108377334
"2250",-1,-0.204401648662857,-1,-0.167013122354378
"2252",-1,-0.394512908116495,-1,-0.517629011534974
"2254",1,0.197057942586751,1,0.178696283250177
"2255",-1,-0.20438443682191,-1,-0.258693321656566
"2256",1,0.134498145106337,1,0.133063327338949
"2257",1,0.385515122030558,1,0.400376300026716
"2259",1,0.701409561280952,1,0.753087538788017
"2260",0,0,1,0.0777030215677872
"2262",0,0,0,0
"2268",-1,-0.359813439166882,-1,-0.47152065121091
"2271",1,0.117578400075296,1,0.121025646240129
"2272",1,0.236498472013452,1,0.144842613005377
"2273",0,0,0,0
"2274",0,0,0,0
"2275",-1,-0.337265810033136,-1,-0.398805490081783
"22795",1,0.133499833695347,1,0.164564681766853
"22796",0,0,0,0
"22797",-1,-0.26566175857323,-1,-0.287302987464493
"22800",0,0,0,0
"22801",0,0,-1,-0.137253599932214
"22806",1,0.13884365778142,1,0.103860098311335
"22807",0,0,0,0
"22818",0,0,0,0
"22821",0,0,0,0
"22822",1,1.09834541006686,1,1.02906477243041
"22824",1,0.314316535754402,1,0.421009844044651
"22826",0,0,0,0
"22829",1,0.171408489349757,1,0.176758549713948
"22832",1,0.15903655832081,1,0.133933905805417
"22835",1,0.0947687163753743,0,0
"22839",1,0.0712870882323475,1,0.0817382777543054
"22843",-1,-0.244126323484061,-1,-0.243716771756457
"22844",0,0,0,0
"22846",0,0,0,0
"22848",0,0,1,0.096429534380734
"22849",1,0.336150479703786,1,0.33639458430828
"22852",1,0.131173754473831,1,0.133208974804521
"22853",1,0.195240631907734,1,0.248536989067433
"22856",0,0,-1,-0.156986059342718
"22858",1,0.405598985919107,1,0.364240194187404
"22859",-1,-0.159794584390641,-1,-0.218188594582678
